"Level1","OutletZone","OutletName","Division","Category_Level_1","Category_Level_2","Category_Level_3","Article_Code","Article_Name","ThisSales","LastSales","DiffSales","ChangePerctgSales","MixSales","ThisSalesQTY","LastSalesQTY","DiffSalesQTY","ChangePercgSalesQTY","ThisFootfall","LastFootfall","DiffFootfall","ChangePercFootfall","ThisBasketValue","LastBasketValue","DiffBasketValue","ChangePercBasketValue","ThisGPPerc","LastGPPerc","DiffGPerc","ThisGPV","LastGPV","DiffGPV","ChangePercGPV"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017016","Santor Soap 100g BD(BOGOF)","8166.96","0","0","0","1","0","0","0","0","111","0","0","0","73.58","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017017","Creation Lamis Silver Fist B.Spray 200ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017019","Creation Lamis Pure White B.Spray 200ml","790","0","0","0","1","0","0","0","0","2","0","0","0","395","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017020","Creation Lamis Pure Blue B.Spray 200ml","395","0","0","0","1","0","0","0","0","1","0","0","0","395","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017021","Dr.C.Tuna Sun Lotion(SPF50) 75ml","600","0","0","0","1","0","0","0","0","1","0","0","0","600","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017024","Meril Milk Soap 100g(Buy3 Get1 Free)","1190.4","0","0","0","1","0","0","0","0","9","0","0","0","132.27","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017025","Senora Confidence(Buy2 Get Save tk.60/)","2080","0","0","0","1","0","0","0","0","7","0","0","0","297.14","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017026","Lifebuoy Antibac.Wet Wipes 48Pcs(BOGOF)","220","0","0","0","1","0","0","0","0","1","0","0","0","220","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017031","Sunsilk T.&L.Shampoo 650ml M.Up Bag Free","3300","0","0","0","1","0","0","0","0","6","0","0","0","550","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017032","Sunsilk L.&H.G.Sham.650ml M.Up Bag Free","2200","0","0","0","1","0","0","0","0","4","0","0","0","550","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017033","Clear AD A.H.F.Sha.350ml Travel Bag Free","2380","0","0","0","1","0","0","0","0","7","0","0","0","340","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017034","Clear AD C.A.C Sha.350ml Travel Bag Free","2713.2","0","0","0","1","0","0","0","0","8","0","0","0","339.15","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017035","Clear P.AD.L.Sham.350ml Travel Bag Free","700","0","0","0","1","0","0","0","0","2","0","0","0","350","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3017036","CloseUp Fresh Freeze 145g W.Sipper Free","360","0","0","0","1","0","0","0","0","3","0","0","0","120","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814610","S201047 R_FRYPAN (PREMIUM) NO LID 28 CM","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814683","S201047 R_MUG LONG HANDEL","434","0","0","0","1","0","0","0","0","1","0","0","0","434","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814686","S201047 R_CAKE DISIGNER -CMB","200","0","0","0","1","0","0","0","0","4","0","0","0","50","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814692","S201047 R_PIZZA LADER XL CN","100","0","0","0","1","0","0","0","0","1","0","0","0","100","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814718","S201047 R_ACCESSORIES HOLDER -SS","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","","","","3814720","S201047 R_PLATE STAND -GLD","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","","","","","364562.22","336010.52","28551.7","8.4972","6","0","0","0","0","692","662","30","4.5317","1358.9","1015.14","343.76","33.8633","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","","","2102234","Pepsodent Orange Toothpaste 45g","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","","","2102235","Pepsodent Strawberry Toothpaste 45g","75","0","0","0","1","0","0","0","0","1","0","0","0","75","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","","","","60907.66","75317.06","-14409.4","-19.1316","2","0","0","0","0","168","190","-22","-11.5789","725.1","792.82","-67.72","-8.5416","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","","","8176.38","7705.5","470.88","6.1109","2","0","0","0","0","16","22","-6","-27.2727","1022.04","700.5","321.54","45.9014","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100299","Angel Botle Cleanr Brush BR-1F3","0","229","-229","-100","1","0","0","0","0","0","1","-1","-100","0","229","-229","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100301","Angel Bottle & Nipple Cleanser-300ml","312.55","658","-345.45","-52.5","1","0","0","0","0","1","2","-1","-50","312.55","329","-16.45","-5","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100302","Angel Bottle&Nipple Cleanser 500m(Bottl)","0","415","-415","-100","1","0","0","0","0","0","1","-1","-100","0","415","-415","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100355","Farlin Bottle & Nipple Brush BF - 250","243","916","-673","-73.4716","1","0","0","0","0","1","4","-3","-75","243","229","14","6.1135","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100814","Kodomo Baby Bottle&Acces. Cleanser 750ml","900","550","350","63.6363","1","0","0","0","0","2","1","1","100","450","550","-100","-18.1818","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2100871","Farlin Feeding B.W BF-200-5 500ml","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101052","Linco Rotating Nylon Brush (L-22501)","360","284.75","75.25","26.4266","1","0","0","0","0","1","1","0","0","360","284.75","75.25","26.4266","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101067","Linco Rotating Sponge Brush (L-22503)","320","0","0","0","1","0","0","0","0","1","0","0","0","320","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101616","Kodomo Baby Laundry Detergent 700ml","680","0","0","0","1","0","0","0","0","1","0","0","0","680","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2101617","Kodomo Baby Fabric Wash 600ml","1272.64","0","0","0","1","0","0","0","0","3","0","0","0","424.21","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLEANING ACCESSORIES","2102045","Jet Baby Liquid Detergent Jar 1000ml","0","800","-800","-100","1","0","0","0","0","0","2","-2","-100","0","400","-400","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","","","916","0","0","0","2","0","0","0","0","2","0","0","0","916","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","2100403","Farlin Baby Pants  BF - 532","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY CLOTHING","2100886","Farlin Baby Sheet BF-431","458","0","0","0","1","0","0","0","0","1","0","0","0","458","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","","","28132","49421.56","-21289.56","-43.0774","2","0","0","0","0","84","126","-42","-33.3333","669.8","784.46","-114.66","-14.6164","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100221","Fancy Hood Bottle 60 ml RNA-2N2 PP","0","486","-486","-100","1","0","0","0","0","0","2","-2","-100","0","243","-243","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100223","Nature Feeding Bottle 240 ml RXN-8C2 PP","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100224","Bottle With Handle 120 ml RXA-4D2H1 PP","0","257","-257","-100","1","0","0","0","0","0","1","-1","-100","0","257","-257","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100225","Bottle With Handle 240 ml RXA-8D2H1 PP","0","286","-286","-100","1","0","0","0","0","0","1","-1","-100","0","286","-286","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100226","Feeding Bottle 120 ml RXA-4A2 PP","0","514","-514","-100","1","0","0","0","0","0","2","-2","-100","0","257","-257","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100227","Feeding Bottle 240 ml RXA-8A2 PP","0","286","-286","-100","1","0","0","0","0","0","1","-1","-100","0","286","-286","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100239","Feeding Bottle 60 ml RBA-2A2 PP","257","486","-229","-47.1193","1","0","0","0","0","1","2","-1","-50","257","243","14","5.7613","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100246","Natur Feeding Bottle 240 ml HAN-8C6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100266","Angel Silicon Nipple In Jar Size-S","54","150","-96","-64","1","0","0","0","0","1","2","-1","-50","54","75","-21","-28","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100267","Angel Silicon Nipple -M","54","750","-696","-92.8","1","0","0","0","0","1","1","0","0","54","750","-696","-92.8","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100268","Angel Silicon Nipple In Jar Size-L","0","300","-300","-100","1","0","0","0","0","0","3","-3","-100","0","100","-100","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100269","Angel Silicon Nipple In Jar Size-XL","162","200","-38","-19","1","0","0","0","0","1","3","-2","-66.6666","162","66.67","95.33","142.9878","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100293","Angel Drinking Cup Dca-01c (15","300","0","0","0","1","0","0","0","0","1","0","0","0","300","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100294","Angel Drinking Cup 6+Months","0","272","-272","-100","1","0","0","0","0","0","1","-1","-100","0","272","-272","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100295","Angel Drinking Cup Clear DCA-06","0","272","-272","-100","1","0","0","0","0","0","1","-1","-100","0","272","-272","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100296","Angel 2Step Trainning Cup 3+Months","358","0","0","0","1","0","0","0","0","1","0","0","0","358","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100321","Angel 5 oz Food Feeder BAA-24(15413)","0","257","-257","-100","1","0","0","0","0","0","1","-1","-100","0","257","-257","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100332","Farlin Wide-Neck Bottleá - 10oz NF - 805","0","415","-415","-100","1","0","0","0","0","0","1","-1","-100","0","415","-415","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100334","Farlin Wide-Neck Bottle - 6oz NF - 809","400","0","0","0","1","0","0","0","0","1","0","0","0","400","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100339","Farlin Decorative Bottle-4oz NF-868","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100342","Farlin Slim-Waisted Bottle-10oz NF - 797","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100346","Farlin Easy Feeder BF - 193A","0","315","-315","-100","1","0","0","0","0","0","1","-1","-100","0","315","-315","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100347","Farlin Feeding Bottle 7oz  NF --898","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100778","Farlin Newborn Feeding Bottle (3m+)120cc","0","630","-630","-100","1","0","0","0","0","0","2","-2","-100","0","315","-315","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100876","Farlin Feeding B.W Ref.BF-200A 700ml","0","501","-501","-100","1","0","0","0","0","0","1","-1","-100","0","501","-501","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100878","Farlin Silicon Nipple -S G-1(B)","0","79","-79","-100","1","0","0","0","0","0","1","-1","-100","0","79","-79","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100880","Farlin Silicon Nipple -L G-1(B)","0","79","-79","-100","1","0","0","0","0","0","1","-1","-100","0","79","-79","-100","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2100881","Farlin Nipple For Wide Nect Bottle P-4","830","716","114","15.9217","1","0","0","0","0","2","2","0","0","415","358","57","15.9217","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101007","Linco Stylish Straw Cup (L-22409)","450","340","110","32.3529","1","0","0","0","0","1","1","0","0","450","340","110","32.3529","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101008","Linco Baby Training Cup (L-22404)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101012","Linco Standard Silicone Nipple(All Size)","210","242.25","-32.25","-13.3126","1","0","0","0","0","2","3","-1","-33.3333","105","80.75","24.25","30.0309","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101015","Linco Crystal G Feeding Bottle (L-22141)","1605","0","0","0","1","0","0","0","0","3","0","0","0","535","0","0","0","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101017","Linco Multi-Functional Bowl(L-22559)","600","510","90","17.647","1","0","0","0","0","1","1","0","0","600","510","90","17.647","0","0","0","0","0","0","0"
"National","MR. BIDDUT","D007-Green Road","COMPANY GOODS","BABY CARE","BABY ACCESSORIES","BABY FEEDER AND FEEDING ACCESSORIES","2101022","Linco Wide Neck Feeding Bottle (L-22137)","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
